Salary,Designation,JobCity,Gender,10percentage,10board,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,12GradAge,GradAge,Period
510000,application engineer,Noida,m,79.6,cbse,73.2,cbse,2,B.Tech/B.E.,EC,66.96,Rajasthan,535,640,630,0.338786347219528,-1,292,-1,-1,-1,-1,-1,-1.1644,0.2124,0.3174,0.9066,-0.4776,21,21,9
300000,production engineer,Indore,m,63.4,state board,63.0,state,2,B.Tech/B.E.,EC,69.3,Madhya Pradesh,360,350,320,0.600643959446608,-1,-1,-1,-1,-1,-1,-1,-0.4463,-1.1196,-1.6807,-0.4879,-1.244,19,19,11
480000,senior systems engineer,mysore,m,86.53,board of secondary education(bse) orissa,71.55,state,2,B.Tech/B.E.,CS,78.5,Orissa,515,505,454,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,0.8171,-0.8778,0.3444,19,19,4
170000,project coordinator,-1,f,76.18,little jacky matric higher secondary school,86.33,state,2,B.Tech/B.E.,CS,73.46,Tamil Nadu,485,545,385,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.3555,1.2808,0.2366,1.3549,1.2923,19,19,1
340000,software engineer,Hyderabad,m,91.43,icse,74.0,cbse,2,B.Tech/B.E.,CS,70.0,Telangana,665,460,570,0.144789889482462,445,-1,284,-1,-1,-1,-1,0.4155,0.3789,-0.1437,-0.7415,-0.2859,21,21,8
640000,programmer analyst,Bangalore,m,78.0,cbse,71.3,cbse,2,B.Tech/B.E.,CS,67.0,Madhya Pradesh,455,605,625,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.2628,-0.5913,0.2366,-0.1727,0.8183,17,17,13
330000,software engineer,Chennai,m,76.17,state board,72.0,cbse,2,B.Tech/B.E.,CS,78.0,Rajasthan,510,535,605,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.4155,-0.7866,-1.2196,1.1601,-1.8189,22,22,2
225000,system engineer,THANE,m,82.4,cbse,72.0,cbse,2,B.Tech/B.E.,EC,64.06,Uttar Pradesh,485,525,545,0.338786347219528,-1,292,-1,-1,-1,-1,-1,-0.0154,0.3789,0.6248,0.9066,0.6721,20,20,1
180000,software developer,Noida,m,58.0,uttar pradesh board,57.6,state,2,B.Tech/B.E.,CS,61.9,Uttarakhand,265,375,365,0.165633091512476,305,-1,-1,-1,-1,-1,-1,0.8192,0.8128,-0.1988,0.1798,-0.2875,15,15,0
440000,application developer,Bangalore,f,79.0,cbse,83.4,cbse,2,B.Tech/B.E.,EC,72.7,Jammu and Kashmir,535,485,525,0.376059586651545,-1,300,-1,-1,-1,393,-1,0.3555,0.6178,0.7083,0.2973,-0.2875,20,20,3
305000,software engineer,Bangalore,f,90.04,cbse,75.16,cbse,2,B.Tech/B.E.,EC,77.0,Karnataka,505,495,615,0.538386892985096,475,333,-1,-1,-1,-1,-1,-0.0696,0.0328,-0.1988,0.0035,-0.9194,20,20,1
500000,software engineer,Gurgaon,f,76.0,cbse,76.6,cbse,2,B.Tech/B.E.,CS,77.58,Haryana,595,645,495,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-2.5811,-0.2012,0.5994,0.1798,0.1864,21,21,11
270000,network engineer,Mysore,m,60.4,cbse,60.0,cbse,2,B.Tech/B.E.,EC,62.0,Uttar Pradesh,395,425,395,0.655766942617211,-1,-1,-1,-1,-1,366,-1,-0.2628,0.3448,-0.1988,0.5323,0.6603,18,18,0
300000,java software engineer,Noida,m,74.23,state board,77.77,state,2,B.Tech/B.E.,CS,75.6,Punjab,475,435,430,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.2718,1.0449,0.1637,0.1459,0.8637,23,23,9
1200000,engineer trainee,Maharajganj,m,59.8,icse,60.25,icse,2,B.Tech/B.E.,ME,68.63,Uttar Pradesh,575,595,405,0.0210662282612675,-1,-1,-1,206,-1,-1,-1,0.2009,1.1248,1.1074,-1.1128,0.9763,18,18,1
315000,programmer analyst,-1,f,82.3,cbse,89.6,state,2,B.Tech/B.E.,EC,67.95,Punjab,555,580,355,0.444617716881577,345,-1,-1,-1,393,-1,-1,-0.159,-1.1196,1.2396,1.6672,0.6721,21,21,9
300000,programmer analyst,Kolkata,m,90.0,cbse,86.4,cbse,2,B.Tech/B.E.,EL,65.7,Jharkhand,605,325,515,0.837620725714257,334,-1,-1,-1,500,-1,-1,0.1282,-0.2871,1.3933,0.653,-0.6692,22,22,1
320000,production engineer,New Delhi,m,84.2,cbse,67.0,cbse,2,B.Tech/B.E.,EC,69.88,Uttar Pradesh,495,385,505,0.910770164246022,445,433,-1,-1,-1,260,-1,-1.0355,1.2028,0.3817,0.64983,-0.1295,22,22,10
180000,sap consultant,Thiruvananthapuram,m,86.4,cbse,80.4,cbse,2,B.Tech/B.E.,CS,61.54,Kerala,585,505,605,0.670743151433127,455,-1,-1,-1,-1,-1,-1,0.51,0.5008,-0.4891,-0.8778,0.1864,20,20,10
675000,senior software engineer,Noida,m,60.0,cbse,59.0,cbse,2,B.Tech/B.E.,CS,67.0,Uttar Pradesh,515,555,425,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.2793,-0.6343,-0.6428,-2.9731,18,18,12
120000,.net developer,Punchkula,m,60.8,state board,63.0,state,2,B.Tech/B.E.,CS,68.0,Tamil Nadu,440,400,310,0.144789889482462,345,-1,284,-1,-1,-1,-1,0.4155,-1.1196,0.7785,-0.1076,-0.2859,22,22,1
325000,software engineer,Greater Noida,m,82.8,cbse,73.6,cbse,2,B.Tech/B.E.,CS,67.5,Karnataka,520,450,575,0.744758354008939,545,-1,438,-1,-1,-1,-1,-0.159,0.0459,0.7785,-1.1218,-0.0943,22,22,9
350000,system engineer,Bangalore,m,82.6,cbse,63.6,cbse,2,B.Tech/B.E.,CS,71.0,Uttarakhand,535,525,530,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.8192,-0.9033,-1.5776,-1.1128,-0.1295,21,21,1
205000,quality analyst,Hyderabad,f,74.0,state board,61.1,state,2,B.Tech/B.E.,CS,71.0,Telangana,500,460,235,0.0800552813405495,275,-1,253,-1,-1,-1,-1,1.1336,0.3789,0.6248,-1.8824,0.8637,22,22,9
300000,marketing coordinator,Bhubaneshwar,m,89.8,cbse,66.6,cbse,2,B.Tech/B.E.,EC,55.33,Orissa,555,205,435,0.622642915849938,-1,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.2793,0.9623,1.1199,0.1864,19,19,1
325000,systems engineer,Pune ,f,88.67,state board,86.8,state,2,B.Tech/B.E.,EC,74.94,Telangana,570,590,620,0.622642915849938,335,-1,-1,-1,-1,-1,-1,0.8463,0.2124,-0.1437,-1.2486,-1.0524,22,22,1
105000,system administrator,-1,m,64.66,state board,63.0,state,2,B.Tech/B.E.,CS,67.0,Uttar Pradesh,370,410,470,0.842248322257836,415,-1,469,-1,-1,-1,-1,0.2718,-1.1196,-1.8344,-0.7415,-1.8189,22,22,1
250000,senior engineer,Greater Noida,m,78.0,cbse,77.0,cbse,2,B.Tech/B.E.,EC,68.64,Uttar Pradesh,505,555,554,0.910770164246022,275,433,-1,-1,-1,313,-1,-0.2628,0.0328,-1.5051,-0.6428,1.1343,19,19,13
340000,software engineer,Gurgaon,m,77.8,cbse,79.6,cbse,1,B.Tech/B.E.,CS,70.12,Delhi,535,445,465,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-1.0355,0.3448,0.8171,0.6498,-0.4455,19,19,2
195000,business development managerde,coimbatore,m,79.6,matriculation,87.58,cbse,2,B.Tech/B.E.,CS,6.63,Tamil Nadu,380,355,210,0.144789889482462,285,-1,284,-1,-1,-1,-1,0.8463,0.7119,0.4711,1.1601,0.4805,21,21,1
320000,engineer,Noida,m,89.5,cbse,81.4,cbse,2,B.Tech/B.E.,ME,60.0,Punjab,735,510,585,0.725984147969479,-1,-1,-1,438,-1,-1,-1,0.2718,0.3789,-0.6048,-0.7415,0.0973,21,21,9
360000,assistant system engineer,Noida,m,81.2,cbse,76.4,cbse,2,B.Tech/B.E.,ME,72.3,Uttar Pradesh,765,605,665,0.755375120895548,-1,-1,-1,446,-1,-1,-1,1.5644,0.7119,1.2396,-2.3895,1.247,21,21,9
145000,network administrator,-1,m,80.0,state board,89.0,state,2,B.Tech/B.E.,CS,62.0,Telangana,325,530,405,0.356536487724475,275,-1,346,-1,-1,-1,-1,0.99,0.3789,-0.2974,-1.1218,-1.244,22,22,1
100000,web developer,Mysore,m,78.0,state board,62.0,state,2,B.Tech/B.E.,CS,60.0,Karnataka,525,435,405,0.744758354008939,415,-1,438,-1,-1,-1,-1,-2.3134,-0.1206,-0.2974,0.1459,-1.6273,23,23,1
325000,project engineer,Dhanbad,m,72.0,icse,62.0,icse,2,B.Tech/B.E.,EC,53.0,Maharashtra,335,335,405,0.376059586651545,275,300,-1,-1,-1,-1,-1,0.0464,0.0328,-0.1988,-0.1727,1.6082,16,16,4
385000,engineer,-1,m,64.56,cbse,66.66,cbse,2,B.Tech/B.E.,EL,65.02,Uttar Pradesh,545,475,485,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.1282,0.0459,0.1637,0.2727,-0.2859,22,22,10
120000,software test engineer,Noida,m,60.0,state board,47.0,state,2,B.Tech/B.E.,CS,59.9,Uttar Pradesh,395,400,390,0.486747008438193,305,-1,376,-1,-1,-1,-1,0.8463,-0.2871,0.01,0.2727,0.0973,21,21,9
235000,java software engineer,Mumbai,f,91.12,state board,72.0,state,2,B.Tech/B.E.,CS,74.0,West Bengal,490,470,585,0.953899775079926,475,-1,530,-1,-1,-1,-1,1.1336,1.5444,1.547,-1.7556,-0.0943,22,22,9
615000,quality engineer,Noida,m,80.0,state board,77.2,cbse,2,B.Tech/B.E.,CS,76.76,Uttar Pradesh,475,630,810,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-1.8825,-0.7866,0.3174,1.0333,-1.8189,23,23,10
105000,web developer,Hyderabad,m,73.08,state board,71.2,state,2,B.Tech/B.E.,EC,64.46,Telangana,405,400,430,0.538386892985096,385,333,-1,-1,-1,-1,-1,-0.7335,-0.9531,0.6248,0.2727,-1.8189,21,21,0
290000,software developer,Bangalore,f,88.6,cbse,78.0,cbse,2,B.Tech/B.E.,CS,84.0,West Bengal,455,560,630,0.0409993103614119,495,-1,223,-1,-1,-1,-1,0.4155,-0.1206,-0.2974,1.1601,0.0973,20,20,9
145000,php developer,Lucknow,m,72.0,cbse,54.0,cbse,2,B.Tech/B.E.,CS,64.0,Uttar Pradesh,335,535,400,0.486747008438193,395,-1,376,-1,-1,-1,-1,-1.1644,-0.2871,0.6248,0.1459,-0.0943,21,21,9
305000,software engineer,Noida,m,85.0,icse,80.0,icse,2,B.Tech/B.E.,EC,63.0,Uttar Pradesh,660,585,620,0.0219691089363428,-1,164,376,-1,-1,-1,-1,1.2772,-0.6201,-0.1437,-1.6289,-0.0943,21,21,2
275000,technical support specialist,Noida,f,78.33,cbse,67.6,cbse,2,B.Tech/B.E.,CS,65.72,Haryana,510,655,605,0.488347976782714,405,-1,-1,-1,-1,-1,-1,1.8517,1.3779,1.0859,-2.136,1.6302,22,22,1
180000,data analyst,Hyderabad,m,81.33,ssc,91.9,state,2,B.Tech/B.E.,EC,70.56,Tamil Nadu,325,295,575,0.694479327708463,225,366,-1,-1,-1,-1,-1,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455,19,19,1
140000,business development executive,-1,f,77.8,cbse,67.6,cbse,2,B.Tech/B.E.,EC,83.5,Uttarakhand,425,455,555,0.694479327708463,-1,366,-1,-1,-1,313,-1,-0.4173,-0.0842,-0.1626,0.53233,-0.6035,17,17,2
120000,junior software engineer,Trivandrum,m,75.0,cbse,80.0,state,2,B.Tech/B.E.,EC,60.85,Kerala,570,580,750,0.622642915849938,495,-1,-1,-1,-1,-1,-1,-0.4463,0.0459,-0.7585,-1.2486,-0.4776,20,20,9
320000,electrical project engineer,Bhubaneswar,m,73.0,"bsc,orissa",63.1,state,2,B.Tech/B.E.,EL,73.2,Orissa,355,425,505,0.229481754911755,-1,266,-1,332,-1,-1,-1,0.8192,1.5538,0.925999999999999,-0.0552,0.3444,21,21,11
405000,system engineer,Hyderabad,m,77.0,cbse,60.2,cbse,2,B.Tech/B.E.,CS,68.5,Uttar Pradesh,570,475,500,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.0154,-2.1186,0.1637,1.6672,-1.6273,19,19,10
325000,systems engineer,Pune,m,78.0,cbse,76.6,cbse,1,B.Tech/B.E.,CS,75.0,Uttar Pradesh,590,555,545,0.911395278391328,525,-1,500,-1,-1,-1,-1,-0.159,-0.2871,0.01,-0.6147,0.2889,22,22,1
340000,asp.net developer,Kolkata,m,87.0,state board,79.0,state,2,B.Tech/B.E.,CS,78.0,West Bengal,510,605,445,0.563267823666597,425,196,-1,-1,-1,-1,-1,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679,22,22,1
225000,quality analyst,Gurgaon,f,72.0,cbse,69.0,cbse,2,B.Tech/B.E.,CS,72.0,Haryana,505,345,365,0.342314899911815,365,-1,-1,-1,-1,-1,-1,0.51,0.1888,0.2366,-0.4078,0.5024,19,19,2
200000,application developer,kolkata,m,73.0,state board,61.0,state,2,B.Tech/B.E.,CS,58.0,Karnataka,520,390,320,0.622642915849938,415,-1,407,-1,-1,-1,-1,0.1282,1.3779,0.6248,-0.2344,0.6721,20,20,1
225000,customer service,New Delhi,m,78.0,state board,72.0,state,2,B.Tech/B.E.,CS,64.0,Uttarakhand,595,530,525,0.486747008438193,445,-1,376,-1,-1,-1,-1,1.4208,1.2114,0.3174,-0.995,1.4386,21,21,9
335000,programmer analyst,Chennai,m,73.0,state board,68.46,state,1,B.Tech/B.E.,CS,63.0,Rajasthan,420,485,545,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.8772,0.5454,-0.1437,0.653,-0.2859,22,22,8
350000,graduate engineer trainee,Noida,m,84.0,cbse,85.2,cbse,1,B.Tech/B.E.,EC,78.59,Delhi,625,605,735,0.376059586651545,-1,300,-1,-1,-1,446,-1,-1.0208,1.0449,-1.3733,-1.8824,1.0554,21,21,1
240000,web developer,-1,m,79.0,cbse,72.0,cbse,1,B.Tech/B.E.,EC,78.96,Delhi,565,475,615,0.229481754911755,485,266,-1,-1,-1,-1,-1,1.4374,1.9048,1.2525,-0.26087,0.8183,20,20,0
1860000,field engineer,mumbai,f,89.7,cbse,89.6,cbse,1,M.Tech./M.E.,EL,83.9,Uttar Pradesh,625,555,625,0.910770164246022,-1,433,-1,-1,-1,-1,-1,-1.3447,0.6178,-1.4688,0.884829999999999,0.6603,19,19,2
435000,system engineer,Gandhi Nagar,m,85.0,cbse,64.0,cbse,2,B.Tech/B.E.,ME,65.0,Uttar Pradesh,465,505,515,0.535862819499896,-1,-1,-1,393,-1,-1,-1,0.2009,0.8128,1.2525,-0.4078,0.9763,20,20,2
375000,software engineer,Noida,m,85.8,cbse,78.4,cbse,1,B.Tech/B.E.,CS,77.56,Delhi,530,595,340,0.842248322257836,485,-1,469,-1,-1,-1,-1,1.2772,1.2114,-2.1418,-1.7556,-0.6692,23,23,1
275000,senior software engineer,Chennai,m,87.4,cbse,82.2,cbse,2,B.Tech/B.E.,CS,79.68,Uttar Pradesh,380,510,325,0.308400582860308,355,-1,-1,-1,-1,-1,-1,0.99,0.7119,1.0859,-0.1076,0.6721,22,22,9
235000,software engineer,Hyderabad,m,92.66,ssc,95.6,state,2,B.Tech/B.E.,CS,71.44,Telangana,455,385,515,0.901489571371033,545,-1,-1,-1,-1,-1,-1,0.6646,0.8518,0.5994,-0.6428,0.5024,20,20,3
455000,systems engineer,Pune,m,76.87,mp board,81.33,state,2,B.Tech/B.E.,CS,74.5,Madhya Pradesh,375,505,525,0.961772121099381,-1,-1,-1,-1,-1,-1,-1,0.3555,0.2668,1.2525,0.17983,0.0284,21,21,10
110000,assistant professor,Una,f,70.0,cbse,70.0,cbse,2,B.Tech/B.E.,CE,65.0,Himachal Pradesh,475,455,415,0.679644640924472,-1,-1,-1,-1,-1,-1,388,-0.0154,1.2114,1.3933,-0.8682,1.6302,23,23,1
180000,trainee software engineer,Hyderabad ,m,91.3,state board,88.9,state,2,B.Tech/B.E.,CS,74.86,Telangana,525,545,560,0.486747008438193,455,-1,376,-1,-1,-1,-1,-1.0208,0.7119,0.4711,-0.2344,0.2889,23,23,9
430000,software developer,Chennai,m,77.9,state board,82.75,state,2,B.Tech/B.E.,EC,67.2,Tamil Nadu,570,495,620,0.538386892985096,375,333,-1,-1,-1,-1,-1,0.4155,0.8784,0.01,-2.136,-0.2859,21,21,10
450000,software engineer,Bangalore,f,76.2,cbse,72.6,cbse,2,B.Tech/B.E.,CS,74.7,Rajasthan,510,665,455,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.1082,0.2668,-0.2714,0.2973,-0.9194,21,21,10
240000,product development engineer,New Delhi,f,77.78,cbse,66.67,cbse,2,B.Tech/B.E.,EC,79.0,Haryana,615,555,595,0.881620069530177,-1,420,-1,-1,-1,-1,-1,0.2718,0.0459,-0.2974,-0.3612,0.0973,21,21,10
660000,senior software developer,Pune,m,78.0,cbse,67.0,cbse,2,MCA,CS,78.0,Telangana,465,515,615,0.819416529835888,505,-1,-1,-1,-1,-1,-1,0.1623,1.4368,1.688,-0.6134,0.6603,18,18,12
120000,software developer,Kolkata,f,81.33,cbse,78.4,cbse,2,MCA,CS,71.25,West Bengal,365,525,524,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.7156,-0.5913,1.1558,0.218999999999999,-0.9194,19,19,1
300000,quality assurance automation engineer,Bangalore,m,65.6,icse,70.2,icse,2,B.Tech/B.E.,CS,79.0,West Bengal,525,590,535,0.744758354008939,615,-1,438,-1,-1,-1,-1,-0.4463,-0.2871,1.2396,-0.7415,0.0973,19,19,10
180000,design engineer,New Delhi,m,65.8,cbse,76.8,cbse,2,B.Tech/B.E.,EL,77.5,Rajasthan,430,495,470,0.938399136791175,-1,333,-1,-1,553,-1,-1,0.5591,-0.1206,-2.1418,0.7798,-1.0524,21,21,1
70000,java developer,Kolkata,m,67.75,state board,61.5,state,2,B.Tech/B.E.,CS,76.1,West Bengal,450,355,295,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-0.7335,0.2124,-0.1437,0.5262,-0.8608,22,22,1
300000,software engineer,Pune,f,91.6,state board,88.9,state,2,B.Tech/B.E.,EC,75.3,Andhra Pradesh,420,540,595,0.112139438207403,365,228,-1,-1,-1,-1,-1,-0.159,0.5454,-0.4511,1.5404,0.4805,22,22,9
215000,design engineer,Daman and Diu,m,78.66,upboard,70.6,state,2,B.Tech/B.E.,EC,74.96,Uttar Pradesh,415,485,530,0.622642915849938,-1,-1,-1,-1,-1,-1,-1,-0.4173,0.1498,-0.598,0.6498,0.1864,22,22,9
450000,systems engineer,Noida,m,85.6,cbse,79.4,cbse,1,B.Tech/B.E.,EC,67.23,Uttar Pradesh,525,525,565,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-1.9629,-1.9953,-1.6502,0.6498,-1.2354,20,20,11
180000,telecom engineer,New Delhi,m,78.4,cbse,61.8,cbse,2,B.Tech/B.E.,EC,62.6,Haryana,525,465,645,0.376059586651545,-1,300,-1,-1,-1,-1,-1,0.6646,0.5008,0.672,0.76733,-0.168999999999999,18,18,3
240000,systems analyst,New Delhi,m,61.0,up board,48.0,state,2,B.Tech/B.E.,CS,68.16,Uttar Pradesh,505,505,445,0.190153405601018,315,-1,-1,-1,-1,-1,-1,-1.0355,-1.3713,0.2366,-0.5253,0.0284,19,19,3
410000,programmer analyst,Hyderabad,m,91.5,cbse,95.5,cbse,2,B.Tech/B.E.,CS,93.0,Tamil Nadu,595,605,535,0.995464718630865,685,-1,-1,-1,-1,-1,-1,0.51,1.1248,0.5269,0.00352999999999999,0.1864,20,20,10
300000,software developer,mohali,m,75.0,state board,67.0,state,2,MCA,CS,72.0,Punjab,545,535,445,0.990008756723898,655,-1,-1,-1,-1,-1,-1,-2.457,0.0459,0.3174,1.2869,-0.4776,20,20,9
305000,java software engineer,-1,m,90.4,cbse,79.0,cbse,2,B.Tech/B.E.,CS,75.16,Uttar Pradesh,595,545,690,0.978799292641428,505,-1,561,-1,-1,-1,-1,-0.7335,0.2124,-0.7585,0.2727,-1.0524,20,20,1
215000,associate software engineer,Chennai,m,81.2,state board,80.7,state,2,B.Tech/B.E.,CS,74.3,Tamil Nadu,500,460,235,0.23780283983757,385,-1,315,-1,-1,-1,-1,1.8517,1.2114,-0.4511,-1.8824,-0.4776,21,21,1
200000,quality control engineer,Hyderabad,m,58.6,ssc,60.4,state,2,B.Tech/B.E.,ME,72.8,Telangana,380,340,310,0.414337426422751,-1,-1,-1,366,-1,-1,-1,-1.9629,0.2668,0.4906,-0.0552,-1.0774,22,22,2
300000,project engineer,Gurgaon,m,77.0,icse,77.14,icse,2,B.Tech/B.E.,ME,74.36,Tamil Nadu,590,400,560,0.0669607065028304,-1,-1,-1,253,-1,-1,-1,0.8463,-0.6201,0.6248,0.3995,1.4386,23,23,9
550000,software developer,Mumbai,m,82.2,cbse,74.0,cbse,1,B.Tech/B.E.,EC,60.0,Rajasthan,525,455,465,0.824666400671332,-1,400,-1,-1,-1,206,-1,-1.3447,0.6568,0.3817,-0.6428,-0.1295,16,16,4
35000,systems engineer,Gurgaon,f,86.0,cbse,75.2,cbse,2,B.Tech/B.E.,CS,76.6,Punjab,455,435,565,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-2.5811,0.0328,0.3817,0.4148,-1.0774,19,19,11
350000,system engineer,New Delhi,m,82.0,cbse,81.2,cbse,1,B.Tech/B.E.,CS,71.67,Delhi,580,640,870,0.622642915849938,625,-1,407,-1,-1,-1,-1,-0.5899,1.0449,0.3174,-1.2486,0.8637,20,20,1
500000,senior engineer,Mysore,m,84.0,icse,80.8,cbse,1,B.Tech/B.E.,ME,72.0,Delhi,595,605,645,0.490636955889964,-1,-1,-1,383,-1,-1,-1,-0.4173,1.1248,-0.1988,0.884829999999999,0.1864,19,19,11
240000,hardware engineer,chennai,m,81.0,state board,88.88,state,2,B.Tech/B.E.,EL,75.1,Tamil Nadu,570,445,310,0.966006923498049,-1,-1,-1,-1,580,-1,-1,0.1282,-0.6201,0.01,0.7798,-0.8608,23,23,9
385000,assistant system engineer,Gurgaon,m,90.1,cbse,87.0,cbse,1,B.Tech/B.E.,EC,78.34,Delhi,660,680,765,0.960603251997053,585,466,-1,-1,-1,-1,-1,-0.7335,0.0459,-1.2196,-0.2344,-1.0524,20,20,2
105000,hr recruiter,HYDERABAD,m,86.17,state board,83.9,state,2,B.Tech/B.E.,EC,68.0,Telangana,430,400,465,0.338786347219528,315,292,-1,-1,-1,-1,-1,0.5591,0.3789,0.6248,1.0333,0.2889,23,23,1
440000,software engineer,Gurgaon,m,91.4,icse,86.0,icse,1,M.Tech./M.E.,CS,90.24,Haryana,655,625,675,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-1.0355,0.9688,-1.0697,0.1798,-0.6035,19,19,2
200000,sales associate,GURGOAN,m,83.89,cbse,67.0,cbse,2,B.Tech/B.E.,EC,80.07,Punjab,440,590,585,0.436962648056859,405,-1,-1,-1,-1,324,-1,1.9953,0.0459,0.7785,-2.136,0.4805,21,21,0
115000,software developer,-1,m,81.2,cbse,65.2,cbse,2,B.Tech/B.E.,CS,68.96,Uttar Pradesh,570,530,525,0.622642915849938,465,-1,407,-1,-1,-1,-1,-0.8772,-0.9531,-0.6048,0.3995,-1.6273,20,20,9
180000,junior engineer,vsakhapttnam,m,76.7,cbse,83.1,cbse,2,B.Tech/B.E.,other,79.3,West Bengal,475,395,435,0.130441735719574,-1,-1,-1,286,-1,-1,-1,-0.2628,-0.2793,-1.2148,0.8848,-0.2875,19,19,1
305000,software engineer,pune,m,88.2,cbse,78.2,cbse,2,B.Tech/B.E.,EC,82.1,Orissa,630,555,520,0.622642915849938,425,292,-1,-1,-1,-1,-1,0.99,1.5444,-0.4511,-1.3753,-0.8608,22,22,9
325000,software engineer,Noida,m,80.6,cbse,80.6,cbse,2,B.Tech/B.E.,CS,70.3,Delhi,475,460,570,0.992259189330951,665,-1,-1,-1,-1,-1,-1,-2.0262,-0.7866,0.01,-0.2344,-1.0524,22,22,8
450000,entry level management trainee,-1,m,85.0,cbse,87.0,state,1,B.Tech/B.E.,EC,87.8,Karnataka,730,610,695,0.976292560913216,-1,484,-1,-1,446,-1,-1,-0.0154,0.2124,-0.1437,-0.7415,0.6721,23,23,9
360000,software engineer,Bangalore,m,82.0,state board,70.16,state,2,B.Tech/B.E.,CS,85.8,Orissa,415,245,485,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-2.1175,-2.9314,-2.2308,-0.8778,-3.9605,21,21,10
450000,telecom engineer,-1,m,91.0,matriculation board,90.91,state,2,B.Tech/B.E.,EC,83.2,Tamil Nadu,565,515,575,0.229481754911755,325,266,-1,-1,-1,-1,-1,0.6646,1.1248,1.5428,-0.4078,0.3444,20,20,4
300000,associate engineer,Bangalore,f,87.0,state board,84.7,state,2,B.Tech/B.E.,CS,76.67,Telangana,360,435,295,0.190153405601018,315,-1,-1,-1,-1,-1,-1,1.4208,0.8784,0.7785,-0.1076,0.8637,22,22,1
310000,network engineer,Lucknow,m,69.0,uttar pradesh board,69.0,state,2,B.Tech/B.E.,EC,67.8,Uttar Pradesh,505,455,655,0.985461394326131,535,500,-1,-1,-1,-1,-1,-3.1994,-1.2153,-0.9245,-0.5253,-0.1295,17,17,2
350000,maintenance engineer,Nagpur,m,74.4,icse,74.4,icse,2,B.Tech/B.E.,ME,69.11,Uttar Pradesh,585,415,505,0.535862819499896,235,366,-1,393,-1,-1,320,-0.1082,1.1248,-0.1988,0.0623,0.3444,18,18,3
240000,sales engineer,Bhagalpur,m,79.28,state board,68.55,state,2,B.Tech/B.E.,ME,79.75,Tamil Nadu,615,640,545,0.909151943253525,-1,-1,-1,-1,-1,-1,-1,1.1336,1.2114,-1.527,-0.995,0.8637,20,20,1
445000,quality analyst,Bangalore,m,84.96,karnataka state board,59.16,state,2,B.Tech/B.E.,CS,68.22,Karnataka,465,565,535,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-1.3447,0.3448,-0.6343,1.0024,-0.0506,20,20,2
300000,software engineer,Bangalore,m,89.5,state board,78.83,state,1,B.Tech/B.E.,other,73.0,Orissa,455,485,605,0.863724177728167,425,-1,-1,-1,-1,-1,-1,-2.7443,0.2124,-1.527,1.1601,-0.2859,22,22,8
300000,programmer analyst,Chennai,f,92.8,cbse,83.0,cbse,2,MCA,CS,86.7,Tamil Nadu,375,435,425,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.7473,-0.6343,-0.29027,-0.5245,19,19,10
225000,systems analyst,Noida,f,79.4,cbse,67.0,cbse,2,B.Tech/B.E.,EC,63.5,Uttar Pradesh,510,570,430,0.694479327708463,-1,366,-1,-1,-1,340,-1,0.99,1.5444,0.3174,0.7798,0.6721,21,21,2
170000,human resources associate,Hyderabad,m,83.0,ssc,65.0,state,2,B.Tech/B.E.,CS,65.6,Telangana,415,365,515,0.0745462652358558,255,-1,-1,-1,-1,-1,-1,0.2009,-0.2793,0.672,1.8249,-0.0506,20,20,9
110000,engineer,new delhi - jaisalmer,m,66.8,cbse,59.9,cbse,2,B.Tech/B.E.,EC,65.4,Uttar Pradesh,265,520,370,0.694479327708463,-1,366,-1,-1,-1,-1,-1,-1.4606,-0.2793,-0.9245,1.0611,-0.7615,20,20,0
